DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outliers
GDSC2,343,15946332,683667,PFSK-1,SIDM01132,MB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.13494,0.843095,0.131739,-0.548274,62.48584180748033,Low,False
GDSC2,343,15946581,684052,A673,SIDM00848,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.338772,0.86403,0.136052,-0.375847,76.61340029319184,Low,False
GDSC2,343,15946864,684057,ES5,SIDM00263,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.987309,0.833579,0.076039,-0.673159,53.90962319933537,Low,False
GDSC2,343,15947120,684059,ES7,SIDM00269,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.695754,0.806858,0.114049,-0.919794,40.27592919270477,Low,False
GDSC2,343,15947402,684062,EW-11,SIDM00203,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.379718,0.84474,0.095951,-0.341209,79.81552225388582,Low,False
GDSC2,343,15947684,684072,SK-ES-1,SIDM01111,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.503566,0.889203,0.151689,-0.236443,90.33870541661766,Low,False
GDSC2,343,15947965,687448,COLO-829,SIDM00909,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.300486,0.896499,0.120323,1.283624,544.8366363975238,Low,False
GDSC2,343,15948244,687452,5637,SIDM00807,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.005765,0.885501,0.040077,0.188382,149.27123198336272,Low,False
GDSC2,343,15948524,687455,RT4,SIDM01085,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.776385,0.886861,0.151965,-0.005658,118.67456512369056,Low,False
GDSC2,343,15948805,687457,SW780,SIDM01160,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.676109,0.952809,0.055206,1.601374,793.2266546285178,Low,False
GDSC2,343,15949086,687459,TCCSUP,SIDM01190,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.89144,0.954223,0.068714,1.783528,983.8170943019246,Low,False
GDSC2,343,15949367,687505,C-33-A,SIDM00889,CESC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.17964,0.837451,0.080757,-0.510461,65.34232574205193,Low,False
GDSC2,343,15949649,687506,C-4-I,SIDM00905,CESC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.599404,0.887341,0.071001,-0.15537,99.42504065551176,Low,False
GDSC2,343,15949929,687514,ME-180,SIDM00627,CESC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.278277,0.838337,0.051856,-0.427021,72.11607689877746,Low,False
GDSC2,343,15950210,687561,42-MG-BA,SIDM00982,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.980415,0.822211,0.09456,-0.678991,53.539248405818746,Low,False
GDSC2,343,15950491,687562,8-MG-BA,SIDM00998,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.066235,0.846207,0.086814,-0.606393,58.33691013642233,Low,False
GDSC2,343,15950771,687563,A172,SIDM00799,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.496708,0.85111,0.137679,-0.242244,89.72128213918296,Low,False
GDSC2,343,15951052,687568,GB-1,SIDM00581,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.006786,0.90868,0.072293,1.035174,406.1757712393989,Low,False
GDSC2,343,15951333,687586,T98G,SIDM01171,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.514457,0.92616,0.094663,0.618699,248.25513810197046,Low,False
GDSC2,343,15951615,687588,U-118-MG,SIDM01193,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.128891,0.9162,0.085439,1.138466,458.92692839923126,Low,False
GDSC2,343,15951886,687590,U-87-MG,SIDM01189,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.651518,0.855842,0.106532,-0.111286,104.743866145062,Low,False
GDSC2,343,15952150,687592,YKG-1,SIDM00315,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.602078,0.861148,0.099356,-0.153109,99.6912589895093,Low,False
GDSC2,343,15952329,687596,ChaGo-K-1,SIDM00924,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.21063,0.916354,0.044216,0.361683,183.20944379302765,Low,False
GDSC2,343,15952502,687600,NCI-H720,SIDM01120,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.000072,0.906844,0.109348,0.183566,148.42384523472816,Low,False
GDSC2,343,15952777,687777,Calu-3,SIDM00922,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.150899,0.855843,0.178593,0.311154,172.58657592718595,Low,False
GDSC2,343,15953059,687780,COR-L23,SIDM00512,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.720759,0.912553,0.113605,0.793216,305.1364336406233,Low,False
GDSC2,343,15953340,687787,LK-2,SIDM00548,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.458269,0.909052,0.111887,0.571168,234.69082273889694,Low,False
GDSC2,343,15953622,687794,NCI-H1437,SIDM00734,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.434294,0.76808,0.115672,-1.14097,31.009512120023736,Low,False
GDSC2,343,15953801,687798,NCI-H1623,SIDM00747,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.573776,0.769049,0.097979,-1.022979,35.65095732728369,Low,False
GDSC2,343,15954251,687800,NCI-H1650,SIDM00745,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.66278,0.881263,0.097187,0.74417,287.94802641108873,Low,False
GDSC2,343,15954532,687802,NCI-H1693,SIDM00742,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.122202,0.880445,0.131684,1.132808,455.8674101415704,Low,False
GDSC2,343,15954814,687804,NCI-H1770,SIDM00737,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.611236,0.900633,0.044115,-0.145361,100.60842483158933,Low,False
GDSC2,343,15955162,687812,NCI-H2085,SIDM00709,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.699893,0.949469,0.05819,1.621493,812.3189023947017,Low,False
GDSC2,343,15955443,687815,NCI-H2170,SIDM00716,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.731337,0.876065,0.090172,-0.043764,113.44713982248166,Low,False
GDSC2,343,15955722,687816,NCI-H2228,SIDM00729,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.833647,0.891927,0.095062,0.888711,341.60223341733706,Low,False
GDSC2,343,15956622,687829,NCI-H661,SIDM01122,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.479532,0.914702,0.105862,0.589155,239.73448537719966,Low,False
GDSC2,343,15956903,687980,COR-L311,SIDM00509,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.465742,0.942411,0.063211,0.57749,236.45123685193158,Low,False
GDSC2,343,15957184,687983,DMS-114,SIDM00865,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.015682,0.893922,0.122328,0.196771,150.75891929605007,Low,False
GDSC2,343,15957466,687985,DMS-273,SIDM00522,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.82989,0.887889,0.148974,0.039605,125.19718820659169,Low,False
GDSC2,343,15957747,687995,NCI-H1048,SIDM00654,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.301446,0.923271,0.091448,0.438507,200.62670654672436,Low,False
GDSC2,343,15958028,687997,NCI-H1092,SIDM00653,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.383138,0.903893,0.094334,0.507613,217.7043609577214,Low,False
GDSC2,343,15958309,688006,NCI-H1694,SIDM00741,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.533094,0.881325,0.112148,-0.211464,93.04600050959328,Low,False
GDSC2,343,15958566,688010,NCI-H1963,SIDM00760,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.589557,0.972037,0.140148,1.528157,727.4585343760532,Low,False
GDSC2,343,15958825,688011,NCI-H2029,SIDM00735,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.74767,0.895902,0.070341,-0.029949,115.31528664846492,Low,False
GDSC2,343,15959085,688013,NCI-H209,SIDM00706,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.981455,0.840605,0.183452,-0.678111,53.59495818822634,Low,False
GDSC2,343,15959364,688014,NCI-H2141,SIDM00699,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.428049,0.947536,0.086628,1.391533,618.9651681882838,Low,False
GDSC2,343,15959646,688015,NCI-H2171,SIDM00733,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.455408,0.812731,0.062877,-1.123109,31.671207899398286,Low,False
GDSC2,343,15959824,688018,NCI-H2227,SIDM00730,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.280568,0.812517,0.174839,-0.425083,72.28148423270602,Low,False
GDSC2,343,15960080,688021,NCI-H345,SIDM00719,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.861902,0.966828,0.081752,2.60447,2596.454137687164,Low,False
GDSC2,343,15960338,688023,NCI-H446,SIDM00965,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.622888,0.881363,0.158402,-0.135505,101.78757055980651,Low,False
GDSC2,343,15960617,688025,NCI-H526,SIDM01128,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.918305,0.922638,0.086367,0.114397,136.77059045193604,Low,False
GDSC2,343,15961235,688031,NCI-H82,SIDM01131,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.571976,0.805481,0.186551,-1.024501,35.586843324008306,Low,False
GDSC2,343,15961517,688058,NCI-H2052,SIDM00713,MESO,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.455819,0.939785,0.055369,1.415024,636.3947201524468,Low,False
GDSC2,343,15961798,688086,SK-N-DZ,SIDM01100,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.671936,0.807474,0.197501,-0.939943,39.327971157499405,Low,False
GDSC2,343,15962248,688121,VA-ES-BJ,SIDM01179,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.043901,0.867612,0.15043,0.220642,155.07377943131593,Low,False
GDSC2,343,15962529,713869,VMRC-LCD,SIDM00320,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.010197,0.877053,0.090222,0.192131,149.9342702910855,Low,False
GDSC2,343,15962804,713878,LU-139,SIDM00293,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.604331,0.786986,0.103752,-0.997132,36.75708513993208,Low,False
GDSC2,343,15963042,713880,SBC-5,SIDM00368,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.642057,0.896727,0.151666,-0.119289,103.75755751749854,Low,False
GDSC2,343,15963324,713885,SBC-1,SIDM00365,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.819676,0.801705,0.1035,-0.814965,45.589434950767966,Low,False
GDSC2,343,15963502,713899,LU-135,SIDM00294,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.530009,0.935557,0.073506,0.631855,252.14618032892375,Low,False
GDSC2,343,15963952,722045,NCI-H2030,SIDM00715,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.772841,0.850494,0.066864,-0.008656,118.25472685772779,Low,False
GDSC2,343,15964131,722046,NCI-H2122,SIDM00702,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.07879,0.744875,0.058284,-1.441702,21.732090651113708,Low,False
GDSC2,343,15964412,722058,NCI-H1734,SIDM00739,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.154157,0.760914,0.060165,-1.377947,23.43327451226042,Low,False
GDSC2,343,15964591,722066,NCI-H650,SIDM01124,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.216441,0.920395,0.073441,0.366599,184.27717315400324,Low,False
GDSC2,343,15964873,724812,T24,SIDM01184,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.616325,0.921151,0.091906,0.704872,274.87735050055454,Low,False
GDSC2,343,15965051,724825,NCI-H929,SIDM01148,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.994879,0.848369,0.130343,-0.666756,54.31926759477368,Low,False
GDSC2,343,15965331,724828,SK-N-AS,SIDM01101,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.67802,0.772281,0.103808,-0.934795,39.567971875904135,Low,False
GDSC2,343,15965613,724831,NCI-H1299,SIDM00649,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.991766,0.874222,0.15222,0.17654,147.19614248395484,Low,False
GDSC2,343,15965895,724834,NCI-H2087,SIDM00708,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.647555,0.898214,0.110225,0.73129,283.5972222486025,Low,False
GDSC2,343,15966347,724839,SW756,SIDM01174,CESC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.883133,0.940249,0.055838,1.776502,975.6783766650738,Low,False
GDSC2,343,15966910,724859,Calu-6,SIDM00921,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.618622,0.89028,0.121433,0.706815,275.5094694853759,Low,False
GDSC2,343,15967190,724863,LU-65,SIDM00547,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.428512,0.736723,0.151689,-1.145862,30.830732470983868,Low,False
GDSC2,343,15967472,724866,NCI-H1355,SIDM00645,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.403288,0.804654,0.086283,-0.321271,81.71911988447269,Low,False
GDSC2,343,15967754,724868,NCI-H1792,SIDM00771,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.082629,0.917808,0.101801,0.253403,161.19728701513841,Low,False
GDSC2,343,15968026,724869,HPAF-II,SIDM00669,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.745034,0.901704,0.086489,0.81375,312.63425721409925,Low,False
GDSC2,343,15968283,724870,MIA-PaCa-2,SIDM00505,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.458518,0.859188,0.114218,-0.27455,86.35942953824316,Low,False
GDSC2,343,15968564,724872,SHP-77,SIDM01078,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.155298,0.927966,0.114477,0.314876,173.3474566047441,Low,False
GDSC2,343,15969016,724874,NCI-H2291,SIDM00728,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.929169,0.917362,0.078062,1.815445,1021.6446400750277,Low,False
GDSC2,343,15969195,724878,SW1573,SIDM01163,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.993925,0.934215,0.077711,1.870224,1089.9913070413877,Low,False
GDSC2,343,15969475,735784,TE-5,SIDM00347,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.266736,0.894831,0.116038,0.409145,193.78242324241137,Low,False
GDSC2,343,15969757,749709,HCC1954,SIDM00872,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.804638,0.897445,0.129969,0.018243,122.07529176598024,Low,False
GDSC2,343,15970042,749710,HCC1143,SIDM00866,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.469438,0.899817,0.086225,0.580616,237.32677762599957,Low,False
GDSC2,343,15970326,749711,HCC1187,SIDM00885,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.143531,0.847693,0.145227,-0.541007,63.02497018451926,Low,False
GDSC2,343,15970788,749713,HCC1599,SIDM00877,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.592084,0.842775,0.100677,-0.161563,98.69990658647187,Low,False
GDSC2,343,15970972,749714,HCC1937,SIDM00874,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.887405,0.915796,0.035257,0.934186,360.4686534635521,Low,False
GDSC2,343,15971257,749715,HCC2157,SIDM00774,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.896183,0.840251,0.096596,-0.750245,49.214239384057706,Low,False
GDSC2,343,15971527,749716,HCC2218,SIDM00772,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.295889,0.988011,0.036411,2.125663,1474.2269062306364,Low,False
GDSC2,343,15971703,749717,HCC38,SIDM00675,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.40011,0.897216,0.129549,0.521969,221.43077224952742,Low,False
GDSC2,343,15971990,753531,BB30-HNC,SIDM00172,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.070641,0.750967,0.09442,-1.448595,21.555715461142103,Low,False
GDSC2,343,15972152,753532,BB49-HNC,SIDM00174,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.746507,0.858836,0.124934,-0.030932,115.18125292580997,Low,False
GDSC2,343,15972398,753533,BB65-RCC,SIDM00191,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.374742,0.858694,0.072267,-0.345419,79.41934671734626,Low,False
GDSC2,343,15972577,753534,BEN,SIDM00990,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.504424,0.82547,0.07233,-0.235717,90.4162492874286,Low,False
GDSC2,343,15972757,753535,BHY,SIDM00986,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.291521,0.944082,0.051148,1.27604,539.9740052642,Low,False
GDSC2,343,15972936,753538,Ca9-22,SIDM00489,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.097982,0.90366,0.081382,0.26639,163.69124484160469,Low,False
GDSC2,343,15973218,753539,CADO-ES1,SIDM00961,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.953208,0.840033,0.126406,-0.702006,52.102243017921374,Low,False
GDSC2,343,15973500,753540,CAL-12T,SIDM00939,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.567151,0.959726,0.042184,1.509203,711.3403448428492,Low,False
GDSC2,343,15973679,753541,CAL-33,SIDM00942,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.292342,0.850089,0.119864,-0.415123,73.13755623439549,Low,False
GDSC2,343,15973961,753545,CP50-MEL-B,SIDM00175,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.870556,0.818945,0.115276,-0.771924,47.9690494592125,Low,False
GDSC2,343,15974141,753546,CP66-MEL,SIDM00190,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.371697,0.890426,0.141148,0.497934,215.22779954792114,Low,False
GDSC2,343,15974397,753547,CPC-N,SIDM00953,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.189367,0.854649,0.141117,-0.502233,65.98101175824449,Low,False
GDSC2,343,15974678,753548,CTV-1,SIDM00951,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.304875,0.795435,0.149841,-1.25045,27.245135733972855,Low,False
GDSC2,343,15974959,753549,D-542MG,SIDM00207,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.397406,0.821853,0.113475,-0.326246,81.2398589096247,Low,False
GDSC2,343,15975139,753551,DMS-79,SIDM00524,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.985032,0.913851,0.079178,0.170843,146.2082536154151,Low,False
GDSC2,343,15975395,753552,DSH1,SIDM00970,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.733543,0.863288,0.192937,-0.041899,113.69768045764734,Low,False
GDSC2,343,15975677,753554,EBC-1,SIDM00486,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.129479,0.81407,0.146691,-0.552893,62.14553667426522,Low,False
GDSC2,343,15975958,753555,EC-GI-10,SIDM00278,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.338977,0.761133,0.135175,-1.221602,28.19027329982226,Low,False
GDSC2,343,15976239,753556,EPLC-272H,SIDM01044,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.592079,0.854146,0.112286,-0.161567,98.6994130881727,Low,False
GDSC2,343,15976521,753558,HA7-RCC,SIDM00188,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.171116,0.967074,0.070139,2.020114,1301.2960391315848,Low,False
GDSC2,343,15976778,753559,HCE-4,SIDM00052,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.89242,0.832025,0.08245,-0.753429,49.029394205578654,Low,False
GDSC2,343,15977127,753562,HSC-2,SIDM00590,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.973635,0.832833,0.137919,-0.684727,53.17748008206966,Low,False
GDSC2,343,15977407,753563,IM-9,SIDM00632,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.398719,0.799062,0.115385,-1.171064,29.925740609701666,Low,False
GDSC2,343,15977690,753564,IST-SL1,SIDM00223,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.392794,0.798494,0.168583,-1.176077,29.748954841608096,Low,False
GDSC2,343,15977872,753565,IST-SL2,SIDM00230,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.015169,0.895795,0.092294,0.196337,150.68159980459646,Low,False
GDSC2,343,15978139,753566,J82,SIDM00693,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.548336,0.905687,0.058803,0.647358,256.8098685473149,Low,False
GDSC2,343,15978420,753569,KNS-62,SIDM00606,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.944955,0.886672,0.117231,0.136941,140.46452980538248,Low,False
GDSC2,343,15978703,753570,KOSC-2,SIDM00603,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.889619,0.8259,0.099308,-0.755798,48.89225502549215,Low,False
GDSC2,343,15978882,753572,KP-4,SIDM00301,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.338193,0.871083,0.11751,-0.376337,76.56905397392048,Low,False
GDSC2,343,15979164,753573,KYSE-140,SIDM01032,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.437496,0.857765,0.111423,-0.292334,84.56293076830644,Low,False
GDSC2,343,15979444,753574,KYSE-410,SIDM01028,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.609577,0.947461,0.061442,2.391021,2017.4245466202626,Low,False
GDSC2,343,15979725,753575,KYSE-520,SIDM01025,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.496023,0.910244,0.117383,1.449034,662.5016179194757,Low,False
GDSC2,343,15980006,753576,KYSE-70,SIDM01024,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.03709,0.953097,0.03792,1.906738,1138.0709967015705,Low,False
GDSC2,343,15980289,753577,LB1047-RCC,SIDM00187,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.878702,0.914524,0.084063,0.926824,357.3451066019635,Low,False
GDSC2,343,15980469,753578,LB2241-RCC,SIDM00186,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.165806,0.886086,0.04374,0.323765,175.1785956340019,Low,False
GDSC2,343,15980648,753579,LB2518-MEL,SIDM00185,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.246334,0.911588,0.045543,0.391886,189.86893151806413,Low,False
GDSC2,343,15980827,753581,LB373-MEL-D,SIDM00184,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.492945,0.930464,0.031111,0.600502,242.9717059156075,Low,False
GDSC2,343,15981007,753582,LB647-SCLC,SIDM00183,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.995242,0.91195,0.037568,0.17948,147.7086865607636,Low,False
GDSC2,343,15981186,753583,LB771-HNC,SIDM00182,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.886136,0.918393,0.101502,0.933113,360.0115088619036,Low,False
GDSC2,343,15981467,753584,LB831-BLC,SIDM00181,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.999369,0.889521,0.059194,0.182971,148.31953993913518,Low,False
GDSC2,343,15981749,753585,LB996-RCC,SIDM00180,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.670651,0.847508,0.141984,-0.095101,106.76722527698638,Low,False
GDSC2,343,15982030,753586,LCLC-103H,SIDM00345,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.355218,0.829672,0.147569,-0.361934,77.88380215515744,Low,False
GDSC2,343,15982313,753588,LU-134-A,SIDM00296,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.154869,0.844833,0.096168,-0.531416,63.743613587456984,Low,False
GDSC2,343,15982492,753589,LU-165,SIDM00292,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.491556,0.944779,0.069489,2.291184,1792.839581002737,Low,False
GDSC2,343,15982774,753592,LXF-289,SIDM00339,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.742244,0.886493,0.148154,-0.034538,114.69128036313388,Low,False
GDSC2,343,15983055,753594,MS-1,SIDM00245,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.363043,0.881099,0.059501,-0.355315,78.49563357555539,Low,False
