DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outlier
GDSC2,343,16169102,1327768,JM1,SIDM00689,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-1.353553,0.795252,0.190636,-1.753334,0.25832081436338017,High,False
GDSC2,343,16169352,1327769,JSC-1,SIDM00688,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.879134,0.951543,0.113976,-0.579269,2.4088127710448943,Medium,False
GDSC2,343,16169863,1327773,KARPAS-1106P,SIDM01011,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.201498,0.966711,0.013066,-0.409753,3.3250941849254363,Low,False
GDSC2,343,16170423,1327775,KARPAS-620,SIDM01006,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.248699,0.657245,0.050609,-2.224049,0.10553643819113119,High,False
GDSC2,343,16170702,1330931,KCL-22,SIDM01004,LCML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.831112,0.979676,0.071889,-0.078668,6.240822596155604,Low,False
GDSC2,343,16170981,1330933,KOPN-8,SIDM01034,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-3.16279,0.539362,0.140353,-2.704728,0.042307538232544885,High,False
GDSC2,343,16171263,1330935,L-1236,SIDM00313,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.081167,0.978213,0.07395,0.052824,8.013815582239323,Low,False
GDSC2,343,16171550,1330941,MDA-MB-330,SIDM00631,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.418301,0.919082,0.099281,-0.295746,4.1300974403512045,Low,False
GDSC2,343,16172290,1330948,MOLM-16,SIDM00435,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.725794,0.981951,0.098546,-0.13405,5.61697914102672,Low,False
GDSC2,343,16172541,1330950,MOLP-8,SIDM00434,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.11434,0.984276,0.09512,0.070268,8.284116444588227,Low,False
GDSC2,343,16172889,1330964,NCI-H1341,SIDM00646,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.266039,0.897284,0.17148,-0.901667,1.3047859443464807,Medium,False
GDSC2,343,16173169,1330972,NCI-H1876,SIDM00766,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.970455,0.936864,0.078969,-0.531247,2.639144997184803,Medium,False
GDSC2,343,16173340,1330973,NCI-H2066,SIDM00711,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.628171,0.936647,0.085167,0.340468,13.848417968389676,Low,False
GDSC2,343,16173549,1330975,NCI-H660,SIDM01123,OTHER,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.237357,0.889498,0.092621,-1.166379,0.7887096683998802,Medium,False
GDSC2,343,16173728,1330981,NK-92MI,SIDM01201,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.702092,0.973649,0.083054,-0.672367,2.017969887767067,Medium,False
GDSC2,343,16173907,1330982,NU-DUL-1,SIDM00443,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.122123,0.990997,0.048119,0.074361,8.348843280623065,Low,False
GDSC2,343,16174563,1330985,OCI-M1,SIDM00458,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.068612,0.969714,0.173181,-0.479631,2.9113357602356125,Low,False
GDSC2,343,16174844,1330987,P32-ISH,SIDM00362,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.601122,0.976449,0.132227,-0.725462,1.824164365031717,Medium,False
GDSC2,343,16175054,1330991,PL-21,SIDM00450,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.212833,0.981082,0.074369,0.122061,9.14157783301476,Low,False
GDSC2,343,16175305,1330993,PWR-1E,SIDM01114,PRAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.935944,0.969498,0.08779,-0.023542,6.930583439070033,Low,False
GDSC2,343,16175515,1330994,RCH-ACV,SIDM00449,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.070609,0.973774,0.088553,-0.478581,2.917155506831679,Low,False
GDSC2,343,16175746,1330995,RC-K8,SIDM00448,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.908056,0.960652,0.042548,-0.038207,6.739973546062701,Low,False
GDSC2,343,16176201,1331032,SLVL,SIDM00374,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.14958,0.893879,0.172437,-0.962907,1.1613463748057726,Medium,False
GDSC2,343,16176481,1331033,SU-DHL-10,SIDM00389,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.287587,0.952706,0.063498,-0.890336,1.3332065760899485,Medium,False
GDSC2,343,16176870,1331035,SU-DHL-4,SIDM00405,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.705222,0.961881,0.026086,-0.670721,2.024296028761721,Medium,False
GDSC2,343,16177118,1331036,SU-DHL-5,SIDM00406,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.852114,0.987414,0.168339,-0.593478,2.344598096993074,Medium,False
GDSC2,343,16177398,1331037,SU-DHL-6,SIDM00407,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.773229,0.859063,0.112854,-1.448169,0.4615204103069247,Medium,False
GDSC2,343,16177675,1331038,SU-DHL-8,SIDM00423,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.612232,0.970397,0.12985,-0.71962,1.8445438294290368,Medium,False
GDSC2,343,16178235,1331040,SUP-M2,SIDM00421,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.365883,0.966326,0.088955,-0.849164,1.4417865437602033,Medium,False
GDSC2,343,16178516,1331045,TK,SIDM00323,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.750646,0.598464,0.109711,-2.488,0.06388657714455581,High,False
GDSC2,343,16178799,1331048,VAL,SIDM00416,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-3.608533,0.479671,0.10148,-2.939122,0.027091561048933902,High,False
GDSC2,343,16179078,1331049,WIL2-NS,SIDM01102,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.583317,0.975251,0.158573,-0.208972,4.871086437517243,Low,False
GDSC2,343,16179246,1331050,WSU-DLCL2,SIDM00413,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.472778,0.637316,0.225985,-2.341882,0.08435020834392729,High,False
GDSC2,343,16179455,1331055,NCI-H740,SIDM01118,UNIDENTIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.945159,0.968123,0.050755,0.507157,19.0136853221049,Low,False
GDSC2,343,16179708,1479987,DOV13,SIDM00969,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.873283,0.986795,0.031351,0.469361,17.69501568136148,Low,False
GDSC2,343,16179986,1479988,Hey,SIDM00968,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.678439,0.956643,0.108456,0.366902,14.562343725904816,Low,False
GDSC2,343,16180195,1479995,JHOS-2,SIDM00305,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.853848,0.972194,0.071696,0.459141,17.354433380409798,Low,False
GDSC2,343,16180375,1480358,JHOS-3,SIDM00304,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.83799,0.97551,0.079295,0.976655,46.43205215701237,Low,False
GDSC2,343,16180555,1480359,JHOS-4,SIDM00303,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.612057,0.973841,0.082815,0.331994,13.627052889655413,Low,False
GDSC2,343,16180735,1480360,OV-7,SIDM00474,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.156514,0.983899,0.051234,0.618299,23.488571882636663,Low,False
GDSC2,343,16180915,1480361,OV-17R,SIDM00476,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.388738,0.982971,0.083514,0.740415,29.62853745231954,Low,False
GDSC2,343,16181166,1480362,OV-56,SIDM00475,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.703819,0.983546,0.0616,0.906101,40.60206794839129,Low,False
GDSC2,343,16181415,1480364,OVCA420,SIDM00967,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.216078,0.945224,0.091556,0.123767,9.171290435707897,Low,False
GDSC2,343,16181625,1480367,OVCA433,SIDM00966,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.013817,0.967248,0.097222,0.543261,20.364984907496435,Low,False
GDSC2,343,16181882,1480371,OVK-18,SIDM00238,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.540125,0.965788,0.092812,0.294168,12.68125602876929,Low,False
GDSC2,343,16182135,1480372,PEO1,SIDM00472,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.22197,0.960406,0.079281,0.652719,25.07747417581811,Low,False
GDSC2,343,16182344,1480374,UWB1.289,SIDM00815,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.545975,0.960727,0.020753,0.297245,12.755658792434046,Low,False
GDSC2,343,16182597,1503361,FLO-1,SIDM01041,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.229501,0.956611,0.097967,0.130826,9.295226603955337,Low,False
GDSC2,343,16182877,1503362,OACp4C,SIDM00445,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.751083,0.954411,0.096741,-0.120752,5.76083828667755,Low,False
GDSC2,343,16183158,1503363,OACM5-1,SIDM00444,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.438535,0.977878,0.04056,0.7666,31.14130272537041,Low,False
GDSC2,343,16183439,1503364,SK-GT-2,SIDM00393,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.767274,0.978603,0.111969,0.413616,15.915190014551811,Low,False
GDSC2,343,16183721,1503365,SK-GT-4,SIDM00483,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.87922,0.944978,0.053933,0.998336,48.38645891040654,Low,False
GDSC2,343,16184000,1503366,ESO26,SIDM00539,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.372613,0.968824,0.054177,0.206082,10.725381121640558,Low,False
GDSC2,343,16184281,1503367,ESO51,SIDM00538,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.700989,0.967287,0.111554,0.37876,14.894455059037375,Low,False
GDSC2,343,16184564,1503368,KYAE-1,SIDM00530,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.606142,0.96575,0.092721,-0.196969,4.9835475656146455,Low,False
GDSC2,343,16184773,1503369,EMC-BAC-1,SIDM00048,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.31984,0.981594,0.068461,0.704184,27.655925256460996,Low,False
GDSC2,343,16185023,1503370,EMC-BAC-2,SIDM00047,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.745173,0.963374,0.10955,0.401994,15.567306843324936,Low,False
GDSC2,343,16185304,1503371,TE-4,SIDM00250,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.239024,0.980738,0.083343,0.135834,9.384167868582047,Low,False
GDSC2,343,16185514,1503373,U-CH2,SIDM01185,UNIDENTIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.532494,0.973304,0.10067,0.816009,34.209179004420314,Low,False
GDSC2,343,16185770,1509073,NCC010,SIDM00231,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.536218,0.982852,0.054188,0.292114,12.63180702299945,Low,False
GDSC2,343,16185950,1509074,NCC021,SIDM00232,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.677818,0.979057,0.054095,0.892428,39.5599799527966,Low,False
GDSC2,343,16186130,1524414,RCC-FG2,SIDM00819,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.722011,0.947783,0.083798,-0.136039,5.595770250845513,Low,False
GDSC2,343,16186310,1524415,RCC-JF,SIDM00818,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.377136,0.942704,0.073469,-0.317393,3.9635337957390586,Low,False
GDSC2,343,16186562,1524416,RCC-JW,SIDM00817,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.952632,0.970116,0.073944,0.511086,19.15630683406352,Low,False
GDSC2,343,16186771,1524417,RCC-ER,SIDM00820,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.582503,0.977367,0.084604,0.316453,13.230211971079667,Low,False
GDSC2,343,16186951,1524418,RCC-AB,SIDM00821,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.687832,0.956468,0.071422,0.371841,14.699772243129464,Low,False
GDSC2,343,16187131,1524419,RCC-MF,SIDM00816,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.866141,0.981798,0.022904,0.465605,17.569088102028424,Low,False
GDSC2,343,16187311,1659817,KMS-11,SIDM00608,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.176982,0.980349,0.07707,0.103208,8.819648353445192,Low,False
GDSC2,343,16187561,1659818,MM1S,SIDM01265,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.780591,0.964834,0.107521,-0.631088,2.1827618966555806,Medium,False
GDSC2,343,16188169,1659928,SNU-175,SIDM00216,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.864476,0.962346,0.05056,-0.061123,6.4525538617547005,Low,False
GDSC2,343,16188379,1659929,SNU-283,SIDM00215,UNIDENTIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.80088,0.981142,0.064731,0.431287,16.459124429491013,Low,False
GDSC2,343,16188631,1660034,SNU-407,SIDM00214,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.223008,0.958626,0.076247,0.127411,9.23506821318306,Low,False
GDSC2,343,16188901,1660035,SNU-61,SIDM00194,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.837136,0.973623,0.075122,0.450353,17.066816113680844,Low,False
GDSC2,343,16189168,1660036,SNU-81,SIDM00193,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.442986,0.985091,0.053437,0.243088,11.507350441340083,Low,False
GDSC2,343,16189420,1674021,SNU-C5,SIDM00498,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.403792,0.955145,0.07947,0.222477,11.065055618328946,Low,False
GDSC2,343,16189702,1789883,DiFi,SIDM00049,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.581572,0.970042,0.052585,0.315964,13.217900375671523,Low,False
